DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               species                   solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              
2014-02-15                22:26:55.023              45.60202573               1094.448618               46.60202573               1392503215.023            0                         963                       3.0000000000E+000         1.5000000000E+001         1.8901596209E+000         1.9423658068E+000         4.0380324545E+002         4.1744465999E+002         2.1172777420E+000         2.5751455411E+000         
2014-02-15                22:26:56.463              45.60204240               1094.449018               46.60204240               1392503216.463            0                         963                       2.0000000000E+000         1.5000000000E+001         1.8900617723E+000         1.9423658068E+000         4.0380324545E+002         4.1744465999E+002         2.1172777420E+000         2.5751455411E+000         
2014-02-15                22:26:57.375              45.60205296               1094.449271               46.60205296               1392503217.376            0                         963                       1.0000000000E+000         1.5000000000E+001         1.8900617723E+000         1.9423658068E+000         4.0382061310E+002         4.1744465999E+002         2.1172777420E+000         2.5751455411E+000         
2014-02-15                22:26:57.881              45.60205882               1094.449412               46.60205882               1392503217.882            0                         963                       3.0000000000E+000         1.5000000000E+001         1.8900617723E+000         1.9422748312E+000         4.0382061310E+002         4.1746512032E+002         2.1184788856E+000         2.5765223340E+000         
2014-02-15                22:26:59.342              45.60207572               1094.449817               46.60207572               1392503219.342            0                         963                       2.0000000000E+000         1.5000000000E+001         1.8898235940E+000         1.9422748312E+000         4.0382061310E+002         4.1746512032E+002         2.1184788856E+000         2.5765223340E+000         
2014-02-15                22:27:00.265              45.60208640               1094.450074               46.60208640               1392503220.265            0                         963                       1.0000000000E+000         1.5000000000E+001         1.8898235940E+000         1.9422748312E+000         4.0384034324E+002         4.1746512032E+002         2.1184788856E+000         2.5765223340E+000         
2014-02-15                22:27:00.780              45.60209237               1094.450217               46.60209237               1392503220.781            0                         963                       3.0000000000E+000         1.5000000000E+001         1.8898235940E+000         1.9420497573E+000         4.0384034324E+002         4.1749066944E+002         2.1188347859E+000         2.5769302630E+000         
2014-02-15                22:27:02.230              45.60210914               1094.450619               46.60210914               1392503222.230            0                         963                       2.0000000000E+000         1.5000000000E+001         1.8897245264E+000         1.9420497573E+000         4.0384034324E+002         4.1749066944E+002         2.1188347859E+000         2.5769302630E+000         
2014-02-15                22:27:03.154              45.60211984               1094.450876               46.60211984               1392503223.154            0                         963                       1.0000000000E+000         1.5000000000E+001         1.8897245264E+000         1.9420497573E+000         4.0378896956E+002         4.1749066944E+002         2.1188347859E+000         2.5769302630E+000         
2014-02-15                22:27:03.677              45.60212590               1094.451022               46.60212590               1392503223.678            0                         963                       3.0000000000E+000         1.5000000000E+001         1.8897245264E+000         1.9419595412E+000         4.0378896956E+002         4.1744059253E+002         2.1193956575E+000         2.5775731130E+000         
2014-02-15                22:27:05.119              45.60214259               1094.451422               46.60214259               1392503225.120            0                         963                       2.0000000000E+000         1.5000000000E+001         1.8895766416E+000         1.9419595412E+000         4.0378896956E+002         4.1744059253E+002         2.1193956575E+000         2.5775731130E+000         
2014-02-15                22:27:06.029              45.60215311               1094.451675               46.60215311               1392503226.029            0                         963                       1.0000000000E+000         1.5000000000E+001         1.8895766416E+000         1.9419595412E+000         4.0376138984E+002         4.1744059253E+002         2.1193956575E+000         2.5775731130E+000         
2014-02-15                22:27:06.535              45.60215897               1094.451815               46.60215897               1392503226.535            0                         963                       3.0000000000E+000         1.5000000000E+001         1.8895766416E+000         1.9418337738E+000         4.0376138984E+002         4.1741893913E+002         2.1209078985E+000         2.5793062947E+000         
2014-02-15                22:27:07.970              45.60217559               1094.452214               46.60217559               1392503227.971            0                         963                       2.0000000000E+000         1.5000000000E+001         1.8896535552E+000         1.9418337738E+000         4.0376138984E+002         4.1741893913E+002         2.1209078985E+000         2.5793062947E+000         
2014-02-15                22:27:08.888              45.60218620               1094.452469               46.60218620               1392503228.888            0                         963                       1.0000000000E+000         1.5000000000E+001         1.8896535552E+000         1.9418337738E+000         4.0378012006E+002         4.1741893913E+002         2.1209078985E+000         2.5793062947E+000         
2014-02-15                22:27:10.762              45.60220789               1094.452989               46.60220789               1392503230.762            0                         963                       3.0000000000E+000         1.5000000000E+001         1.8896535552E+000         1.9419515836E+000         4.0378012006E+002         4.1744845023E+002         2.1224624715E+000         2.5810878532E+000         
2014-02-15                22:27:12.461              45.60222757               1094.453462               46.60222757               1392503232.462            0                         963                       2.0000000000E+000         1.5000000000E+001         1.8898135237E+000         1.9419515836E+000         4.0378012006E+002         4.1744845023E+002         2.1224624715E+000         2.5810878532E+000         
2014-02-15                22:27:13.388              45.60223829               1094.453719               46.60223829               1392503233.388            0                         963                       1.0000000000E+000         1.5000000000E+001         1.8898135237E+000         1.9419515836E+000         4.0378628601E+002         4.1744845023E+002         2.1224624715E+000         2.5810878532E+000         
2014-02-15                22:27:13.904              45.60224426               1094.453862               46.60224426               1392503233.904            0                         963                       3.0000000000E+000         1.5000000000E+001         1.8898135237E+000         1.9421360077E+000         4.0378628601E+002         4.1746006668E+002         2.1224920135E+000         2.5811217074E+000         
2014-02-15                22:27:15.348              45.60226098               1094.454264               46.60226098               1392503235.349            0                         963                       2.0000000000E+000         1.5000000000E+001         1.8895789936E+000         1.9421360077E+000         4.0378628601E+002         4.1746006668E+002         2.1224920135E+000         2.5811217074E+000         
2014-02-15                22:27:16.272              45.60227167               1094.454520               46.60227167               1392503236.272            0                         963                       1.0000000000E+000         1.5000000000E+001         1.8895789936E+000         1.9421360077E+000         4.0379543150E+002         4.1746006668E+002         2.1224920135E+000         2.5811217074E+000         
2014-02-15                22:27:16.788              45.60227764               1094.454663               46.60227764               1392503236.788            0                         963                       3.0000000000E+000         1.5000000000E+001         1.8895789936E+000         1.9419218919E+000         4.0379543150E+002         4.1747656515E+002         2.1245910142E+000         2.5835269578E+000         
2014-02-15                22:27:18.213              45.60229414               1094.455059               46.60229414               1392503238.214            0                         963                       2.0000000000E+000         1.5000000000E+001         1.8894527781E+000         1.9419218919E+000         4.0379543150E+002         4.1747656515E+002         2.1245910142E+000         2.5835269578E+000         
2014-02-15                22:27:19.128              45.60230472               1094.455313               46.60230472               1392503239.128            0                         963                       1.0000000000E+000         1.5000000000E+001         1.8894527781E+000         1.9419218919E+000         4.0380709385E+002         4.1747656515E+002         2.1245910142E+000         2.5835269578E+000         
