DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               species                   solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              
2013-12-30                16:40:54.105              363.36173733              8720.681696               364.36173733              1388421654.105            0                         963                       1.0000000000E+000         0.0000000000E+000         2.1597038259E+000         2.6747499851E+000         8.3441882138E+002         8.5624046798E+002         1.7278325904E+000         2.1241922510E+000         
2013-12-30                16:40:54.734              363.36174462              8720.681871               364.36174462              1388421654.735            0                         963                       3.0000000000E+000         0.0000000000E+000         2.1597038259E+000         2.2080986317E+000         8.3441882138E+002         8.5728231953E+002         1.7243024420E+000         2.1200621339E+000         
2013-12-30                16:40:56.335              363.36176314              8720.682315               364.36176314              1388421656.335            0                         963                       2.0000000000E+000         0.0000000000E+000         2.0328963290E+000         2.2080986317E+000         8.3441882138E+002         8.5728231953E+002         1.7243024420E+000         2.1200621339E+000         
2013-12-30                16:40:57.341              363.36177478              8720.682595               364.36177478              1388421657.341            0                         963                       1.0000000000E+000         0.0000000000E+000         2.0328963290E+000         2.2080986317E+000         8.3584095462E+002         8.5728231953E+002         1.7243024420E+000         2.1200621339E+000         
2013-12-30                16:40:57.980              363.36178219              8720.682772               364.36178219              1388421657.981            0                         963                       3.0000000000E+000         0.0000000000E+000         2.0328963290E+000         2.0784185570E+000         8.3584095462E+002         8.5872778507E+002         1.7255260641E+000         2.1214938056E+000         
2013-12-30                16:40:59.788              363.36180310              8720.683274               364.36180310              1388421659.788            0                         963                       2.0000000000E+000         0.0000000000E+000         2.0293130712E+000         2.0784185570E+000         8.3584095462E+002         8.5872778507E+002         1.7255260641E+000         2.1214938056E+000         
2013-12-30                16:41:00.832              363.36181519              8720.683564               364.36181519              1388421660.832            0                         963                       1.0000000000E+000         0.0000000000E+000         2.0293130712E+000         2.0784185570E+000         8.3644041207E+002         8.5872778507E+002         1.7255260641E+000         2.1214938056E+000         
2013-12-30                16:41:02.490              363.36183438              8720.684025               364.36183438              1388421662.490            0                         963                       3.0000000000E+000         0.0000000000E+000         2.0293130712E+000         2.0748913767E+000         8.3644041207E+002         8.5941243311E+002         1.7344412536E+000         2.1319220031E+000         
2013-12-30                16:41:03.969              363.36185149              8720.684436               364.36185149              1388421663.969            0                         963                       2.0000000000E+000         0.0000000000E+000         2.0289734600E+000         2.0748913767E+000         8.3644041207E+002         8.5941243311E+002         1.7344412536E+000         2.1319220031E+000         
2013-12-30                16:41:04.966              363.36186303              8720.684713               364.36186303              1388421664.966            0                         963                       1.0000000000E+000         0.0000000000E+000         2.0289734600E+000         2.0748913767E+000         8.3760710411E+002         8.5941243311E+002         1.7344412536E+000         2.1319220031E+000         
2013-12-30                16:41:05.500              363.36186921              8720.684861               364.36186921              1388421665.500            0                         963                       3.0000000000E+000         0.0000000000E+000         2.0289734600E+000         2.0746475431E+000         8.3760710411E+002         8.6066342054E+002         1.7332156535E+000         2.1304886988E+000         
2013-12-30                16:41:06.956              363.36188606              8720.685266               364.36188606              1388421666.956            0                         963                       2.0000000000E+000         0.0000000000E+000         2.0316515687E+000         2.0746475431E+000         8.3760710411E+002         8.6066342054E+002         1.7332156535E+000         2.1304886988E+000         
