DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               species                   solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              
2014-01-02                17:47:30.217              1.40798862                33.791727                 2.40798862                1388684850.217            0                         963                       2.0000000000E+000         4.0000000000E+000         1.9590626695E+000         2.0070848329E+000         6.3550403579E+002         6.5458039923E+002         1.8862688696E+000         2.3087613849E+000         
2014-01-02                17:47:31.140              1.40799931                33.791983                 2.40799931                1388684851.140            0                         963                       1.0000000000E+000         4.0000000000E+000         1.9590626695E+000         2.0070848329E+000         6.3543571535E+002         6.5458039923E+002         1.8862688696E+000         2.3087613849E+000         
2014-01-02                17:47:31.650              1.40800521                33.792125                 2.40800521                1388684851.650            0                         963                       3.0000000000E+000         4.0000000000E+000         1.9590626695E+000         2.0071457302E+000         6.3543571535E+002         6.5450847607E+002         1.8875853872E+000         2.3102885982E+000         
2014-01-02                17:47:33.107              1.40802207                33.792530                 2.40802207                1388684853.107            0                         963                       2.0000000000E+000         4.0000000000E+000         1.9586331517E+000         2.0071457302E+000         6.3543571535E+002         6.5450847607E+002         1.8875853872E+000         2.3102885982E+000         
2014-01-02                17:47:34.032              1.40803278                33.792787                 2.40803278                1388684854.032            0                         963                       1.0000000000E+000         4.0000000000E+000         1.9586331517E+000         2.0071457302E+000         6.3530590343E+002         6.5450847607E+002         1.8875853872E+000         2.3102885982E+000         
2014-01-02                17:47:34.555              1.40803884                33.792932                 2.40803884                1388684854.556            0                         963                       3.0000000000E+000         4.0000000000E+000         1.9586331517E+000         2.0066755181E+000         6.3530590343E+002         6.5436279296E+002         1.8839546392E+000         2.3060765291E+000         
2014-01-02                17:47:35.992              1.40805546                33.793331                 2.40805546                1388684855.992            0                         963                       2.0000000000E+000         4.0000000000E+000         1.9585568115E+000         2.0066755181E+000         6.3530590343E+002         6.5436279296E+002         1.8839546392E+000         2.3060765291E+000         
2014-01-02                17:47:36.894              1.40806591                33.793582                 2.40806591                1388684856.895            0                         963                       1.0000000000E+000         4.0000000000E+000         1.9585568115E+000         2.0066755181E+000         6.3514519710E+002         6.5436279296E+002         1.8839546392E+000         2.3060765291E+000         
2014-01-02                17:47:38.747              1.40808736                33.794097                 2.40808736                1388684858.748            0                         963                       3.0000000000E+000         4.0000000000E+000         1.9585568115E+000         2.0065856166E+000         6.3514519710E+002         6.5419262488E+002         1.8866880718E+000         2.3092476878E+000         
2014-01-02                17:47:40.441              1.40810697                33.794567                 2.40810697                1388684860.442            0                         963                       2.0000000000E+000         4.0000000000E+000         1.9590357169E+000         2.0065856166E+000         6.3514519710E+002         6.5419262488E+002         1.8866880718E+000         2.3092476878E+000         
