DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               species                   solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              
2014-02-12                21:19:49.056              42.55542890               1021.330294               43.55542890               1392239989.057            0                         963                       2.0000000000E+000         0.0000000000E+000         1.8609437608E+000         1.9108784115E+000         4.6338597081E+002         4.7862292413E+002         2.0626677946E+000         2.5124599821E+000         
2014-02-12                21:19:49.970              42.55543948               1021.330547               43.55543948               1392239989.971            0                         963                       1.0000000000E+000         0.0000000000E+000         1.8609437608E+000         1.9108784115E+000         4.6338186402E+002         4.7862292413E+002         2.0626677946E+000         2.5124599821E+000         
2014-02-12                21:19:50.480              42.55544537               1021.330689               43.55544537               1392239990.480            0                         963                       3.0000000000E+000         0.0000000000E+000         1.8609437608E+000         1.9109581446E+000         4.6338186402E+002         4.7861361811E+002         2.0610079461E+000         2.5105519206E+000         
2014-02-12                21:19:51.934              42.55546221               1021.331093               43.55546221               1392239991.935            0                         963                       2.0000000000E+000         0.0000000000E+000         1.8608115051E+000         1.9109581446E+000         4.6338186402E+002         4.7861361811E+002         2.0610079461E+000         2.5105519206E+000         
2014-02-12                21:19:52.848              42.55547279               1021.331347               43.55547279               1392239992.849            0                         963                       1.0000000000E+000         0.0000000000E+000         1.8608115051E+000         1.9109581446E+000         4.6337361682E+002         4.7861361811E+002         2.0610079461E+000         2.5105519206E+000         
2014-02-12                21:19:53.359              42.55547870               1021.331489               43.55547870               1392239993.360            0                         963                       3.0000000000E+000         0.0000000000E+000         1.8608115051E+000         1.9107790534E+000         4.6337361682E+002         4.7859189963E+002         2.0591859173E+000         2.5084572387E+000         
2014-02-12                21:19:54.805              42.55549543               1021.331890               43.55549543               1392239994.805            0                         963                       2.0000000000E+000         0.0000000000E+000         1.8605366349E+000         1.9107790534E+000         4.6337361682E+002         4.7859189963E+002         2.0591859173E+000         2.5084572387E+000         
2014-02-12                21:19:55.717              42.55550598               1021.332144               43.55550598               1392239995.717            0                         963                       1.0000000000E+000         0.0000000000E+000         1.8605366349E+000         1.9107790534E+000         4.6336397002E+002         4.7859189963E+002         2.0591859173E+000         2.5084572387E+000         
2014-02-12                21:19:56.226              42.55551188               1021.332285               43.55551188               1392239996.226            0                         963                       3.0000000000E+000         0.0000000000E+000         1.8605366349E+000         1.9105038170E+000         4.6336397002E+002         4.7858407569E+002         2.0615723955E+000         2.5112007958E+000         
2014-02-12                21:19:57.680              42.55552870               1021.332689               43.55552870               1392239997.680            0                         963                       2.0000000000E+000         0.0000000000E+000         1.8605736260E+000         1.9105038170E+000         4.6336397002E+002         4.7858407569E+002         2.0615723955E+000         2.5112007958E+000         
2014-02-12                21:19:58.605              42.55553941               1021.332946               43.55553941               1392239998.605            0                         963                       1.0000000000E+000         0.0000000000E+000         1.8605736260E+000         1.9105038170E+000         4.6336447273E+002         4.7858407569E+002         2.0615723955E+000         2.5112007958E+000         
2014-02-12                21:19:59.114              42.55554530               1021.333087               43.55554530               1392239999.114            0                         963                       3.0000000000E+000         0.0000000000E+000         1.8605736260E+000         1.9105583041E+000         4.6336447273E+002         4.7858962852E+002         2.0605136364E+000         2.5099836606E+000         
2014-02-12                21:20:00.559              42.55556204               1021.333489               43.55556204               1392240000.560            0                         963                       2.0000000000E+000         0.0000000000E+000         1.8605488753E+000         1.9105583041E+000         4.6336447273E+002         4.7858962852E+002         2.0605136364E+000         2.5099836606E+000         
2014-02-12                21:20:01.483              42.55557273               1021.333746               43.55557273               1392240001.484            0                         963                       1.0000000000E+000         0.0000000000E+000         1.8605488753E+000         1.9105583041E+000         4.6333943628E+002         4.7858962852E+002         2.0605136364E+000         2.5099836606E+000         
2014-02-12                21:20:01.992              42.55557861               1021.333887               43.55557861               1392240001.992            0                         963                       3.0000000000E+000         0.0000000000E+000         1.8605488753E+000         1.9105003369E+000         4.6333943628E+002         4.7855384095E+002         2.0589532920E+000         2.5081897886E+000         
2014-02-12                21:20:03.433              42.55559529               1021.334287               43.55559529               1392240003.433            0                         963                       2.0000000000E+000         0.0000000000E+000         1.8611461921E+000         1.9105003369E+000         4.6333943628E+002         4.7855384095E+002         2.0589532920E+000         2.5081897886E+000         
2014-02-12                21:20:04.339              42.55560579               1021.334539               43.55560579               1392240004.340            0                         963                       1.0000000000E+000         0.0000000000E+000         1.8611461921E+000         1.9105003369E+000         4.6333888031E+002         4.7855384095E+002         2.0589532920E+000         2.5081897886E+000         
2014-02-12                21:20:04.851              42.55561170               1021.334681               43.55561170               1392240004.851            0                         963                       3.0000000000E+000         0.0000000000E+000         1.8611461921E+000         1.9110997158E+000         4.6333888031E+002         4.7854900577E+002         2.0593895431E+000         2.5086913454E+000         
2014-02-12                21:20:06.289              42.55562836               1021.335081               43.55562836               1392240006.290            0                         963                       2.0000000000E+000         0.0000000000E+000         1.8610675162E+000         1.9110997158E+000         4.6333888031E+002         4.7854900577E+002         2.0593895431E+000         2.5086913454E+000         
2014-02-12                21:20:07.191              42.55563880               1021.335331               43.55563880               1392240007.192            0                         963                       1.0000000000E+000         0.0000000000E+000         1.8610675162E+000         1.9110997158E+000         4.6331702901E+002         4.7854900577E+002         2.0593895431E+000         2.5086913454E+000         
2014-02-12                21:20:07.696              42.55564463               1021.335471               43.55564463               1392240007.696            0                         963                       3.0000000000E+000         0.0000000000E+000         1.8610675162E+000         1.9110213534E+000         4.6331702901E+002         4.7852717660E+002         2.0591483708E+000         2.5084140716E+000         
2014-02-12                21:20:09.140              42.55566134               1021.335872               43.55566134               1392240009.140            0                         963                       2.0000000000E+000         0.0000000000E+000         1.8604954500E+000         1.9110213534E+000         4.6331702901E+002         4.7852717660E+002         2.0591483708E+000         2.5084140716E+000         
2014-02-12                21:20:10.066              42.55567207               1021.336130               43.55567207               1392240010.067            0                         963                       1.0000000000E+000         0.0000000000E+000         1.8604954500E+000         1.9110213534E+000         4.6331029088E+002         4.7852717660E+002         2.0591483708E+000         2.5084140716E+000         
2014-02-12                21:20:10.575              42.55567795               1021.336271               43.55567795               1392240010.575            0                         963                       3.0000000000E+000         0.0000000000E+000         1.8604954500E+000         1.9104218080E+000         4.6331029088E+002         4.7851651949E+002         2.0584139843E+000         2.5075697324E+000         
2014-02-12                21:20:12.039              42.55569490               1021.336678               43.55569490               1392240012.039            0                         963                       2.0000000000E+000         0.0000000000E+000         1.8605796954E+000         1.9104218080E+000         4.6331029088E+002         4.7851651949E+002         2.0584139843E+000         2.5075697324E+000         
2014-02-12                21:20:12.969              42.55570566               1021.336936               43.55570566               1392240012.969            0                         963                       1.0000000000E+000         0.0000000000E+000         1.8605796954E+000         1.9104218080E+000         4.6325650666E+002         4.7851651949E+002         2.0584139843E+000         2.5075697324E+000         
2014-02-12                21:20:13.479              42.55571156               1021.337078               43.55571156               1392240013.479            0                         963                       3.0000000000E+000         0.0000000000E+000         1.8605796954E+000         1.9105252647E+000         4.6325650666E+002         4.7846613905E+002         2.0605122940E+000         2.5099821174E+000         
2014-02-12                21:20:14.918              42.55572823               1021.337477               43.55572823               1392240014.919            0                         963                       2.0000000000E+000         0.0000000000E+000         1.8608554419E+000         1.9105252647E+000         4.6325650666E+002         4.7846613905E+002         2.0605122940E+000         2.5099821174E+000         
2014-02-12                21:20:15.838              42.55573887               1021.337733               43.55573887               1392240015.838            0                         963                       1.0000000000E+000         0.0000000000E+000         1.8608554419E+000         1.9105252647E+000         4.6322151162E+002         4.7846613905E+002         2.0605122940E+000         2.5099821174E+000         
2014-02-12                21:20:16.355              42.55574486               1021.337877               43.55574486               1392240016.356            0                         963                       3.0000000000E+000         0.0000000000E+000         1.8608554419E+000         1.9108346960E+000         4.6322151162E+002         4.7843800806E+002         2.0605283089E+000         2.5100005283E+000         
2014-02-12                21:20:17.790              42.55576147               1021.338275               43.55576147               1392240017.791            0                         963                       2.0000000000E+000         0.0000000000E+000         1.8607160837E+000         1.9108346960E+000         4.6322151162E+002         4.7843800806E+002         2.0605283089E+000         2.5100005283E+000         
2014-02-12                21:20:18.713              42.55577214               1021.338531               43.55577214               1392240018.713            0                         963                       1.0000000000E+000         0.0000000000E+000         1.8607160837E+000         1.9108346960E+000         4.6315337391E+002         4.7843800806E+002         2.0605283089E+000         2.5100005283E+000         
2014-02-12                21:20:19.233              42.55577816               1021.338676               43.55577816               1392240019.233            0                         963                       3.0000000000E+000         0.0000000000E+000         1.8607160837E+000         1.9107143104E+000         4.6315337391E+002         4.7837455711E+002         2.0623398555E+000         2.5120830161E+000         
2014-02-12                21:20:20.684              42.55579495               1021.339079               43.55579495               1392240020.684            0                         963                       2.0000000000E+000         0.0000000000E+000         1.8606524677E+000         1.9107143104E+000         4.6315337391E+002         4.7837455711E+002         2.0623398555E+000         2.5120830161E+000         
2014-02-12                21:20:21.609              42.55580567               1021.339336               43.55580567               1392240021.610            0                         963                       1.0000000000E+000         0.0000000000E+000         1.8606524677E+000         1.9107143104E+000         4.6311659031E+002         4.7837455711E+002         2.0623398555E+000         2.5120830161E+000         
2014-02-12                21:20:22.125              42.55581164               1021.339479               43.55581164               1392240022.126            0                         963                       3.0000000000E+000         0.0000000000E+000         1.8606524677E+000         1.9106899262E+000         4.6311659031E+002         4.7834904539E+002         2.0638221251E+000         2.5137868343E+000         
2014-02-12                21:20:23.559              42.55582823               1021.339878               43.55582823               1392240023.559            0                         963                       2.0000000000E+000         0.0000000000E+000         1.8606631866E+000         1.9106899262E+000         4.6311659031E+002         4.7834904539E+002         2.0638221251E+000         2.5137868343E+000         
2014-02-12                21:20:24.484              42.55583895               1021.340135               43.55583895               1392240024.485            0                         963                       1.0000000000E+000         0.0000000000E+000         1.8606631866E+000         1.9106899262E+000         4.6309004885E+002         4.7834904539E+002         2.0638221251E+000         2.5137868343E+000         
2014-02-12                21:20:25.000              42.55584491               1021.340278               43.55584491               1392240025.000            0                         963                       3.0000000000E+000         0.0000000000E+000         1.8606631866E+000         1.9107545162E+000         4.6309004885E+002         4.7833796444E+002         2.0666505785E+000         2.5170376841E+000         
2014-02-12                21:20:26.446              42.55586164               1021.340679               43.55586164               1392240026.446            0                         963                       2.0000000000E+000         0.0000000000E+000         1.8605442891E+000         1.9107545162E+000         4.6309004885E+002         4.7833796444E+002         2.0666505785E+000         2.5170376841E+000         
2014-02-12                21:20:27.355              42.55587218               1021.340932               43.55587218               1392240027.356            0                         963                       1.0000000000E+000         0.0000000000E+000         1.8605442891E+000         1.9107545162E+000         4.6304086292E+002         4.7833796444E+002         2.0666505785E+000         2.5170376841E+000         
2014-02-12                21:20:27.865              42.55587807               1021.341074               43.55587807               1392240027.865            0                         963                       3.0000000000E+000         0.0000000000E+000         1.8605442891E+000         1.9106894304E+000         4.6304086292E+002         4.7830453732E+002         2.0684086788E+000         2.5190580975E+000         
2014-02-12                21:20:29.305              42.55589473               1021.341474               43.55589473               1392240029.305            0                         963                       2.0000000000E+000         0.0000000000E+000         1.8597948978E+000         1.9106894304E+000         4.6304086292E+002         4.7830453732E+002         2.0684086788E+000         2.5190580975E+000         
2014-02-12                21:20:30.234              42.55590550               1021.341732               43.55590550               1392240030.235            0                         963                       1.0000000000E+000         0.0000000000E+000         1.8597948978E+000         1.9106894304E+000         4.6307813351E+002         4.7830453732E+002         2.0684086788E+000         2.5190580975E+000         
2014-02-12                21:20:30.749              42.55591145               1021.341875               43.55591145               1392240030.749            0                         963                       3.0000000000E+000         0.0000000000E+000         1.8597948978E+000         1.9099333886E+000         4.6307813351E+002         4.7834716781E+002         2.0677407845E+000         2.5182905732E+000         
2014-02-12                21:20:32.200              42.55592825               1021.342278               43.55592825               1392240032.201            0                         963                       2.0000000000E+000         0.0000000000E+000         1.8599168113E+000         1.9099333886E+000         4.6307813351E+002         4.7834716781E+002         2.0677407845E+000         2.5182905732E+000         
2014-02-12                21:20:33.124              42.55593894               1021.342534               43.55593894               1392240033.124            0                         963                       1.0000000000E+000         0.0000000000E+000         1.8599168113E+000         1.9099333886E+000         4.6300299547E+002         4.7834716781E+002         2.0677407845E+000         2.5182905732E+000         
2014-02-12                21:20:33.632              42.55594483               1021.342676               43.55594483               1392240033.633            0                         963                       3.0000000000E+000         0.0000000000E+000         1.8599168113E+000         1.9100746484E+000         4.6300299547E+002         4.7827444875E+002         2.0697010786E+000         2.5205432100E+000         
2014-02-12                21:20:35.088              42.55596168               1021.343080               43.55596168               1392240035.089            0                         963                       2.0000000000E+000         0.0000000000E+000         1.8599451404E+000         1.9100746484E+000         4.6300299547E+002         4.7827444875E+002         2.0697010786E+000         2.5205432100E+000         
2014-02-12                21:20:36.023              42.55597250               1021.343340               43.55597250               1392240036.024            0                         963                       1.0000000000E+000         0.0000000000E+000         1.8599451404E+000         1.9100746484E+000         4.6301710149E+002         4.7827444875E+002         2.0697010786E+000         2.5205432100E+000         
2014-02-12                21:20:36.539              42.55597847               1021.343483               43.55597847               1392240036.540            0                         963                       3.0000000000E+000         0.0000000000E+000         1.8599451404E+000         1.9101326860E+000         4.6301710149E+002         4.7829784521E+002         2.0700698849E+000         2.5209669917E+000         
2014-02-12                21:20:37.979              42.55599513               1021.343883               43.55599513               1392240037.979            0                         963                       2.0000000000E+000         0.0000000000E+000         1.8597401167E+000         1.9101326860E+000         4.6301710149E+002         4.7829784521E+002         2.0700698849E+000         2.5209669917E+000         
2014-02-12                21:20:38.898              42.55600578               1021.344139               43.55600578               1392240038.899            0                         963                       1.0000000000E+000         0.0000000000E+000         1.8597401167E+000         1.9101326860E+000         4.6304728735E+002         4.7829784521E+002         2.0700698849E+000         2.5209669917E+000         
2014-02-12                21:20:39.417              42.55601178               1021.344283               43.55601178               1392240039.418            0                         963                       3.0000000000E+000         0.0000000000E+000         1.8597401167E+000         1.9099325994E+000         4.6304728735E+002         4.7833221993E+002         2.0705436129E+000         2.5215113234E+000         
2014-02-12                21:20:40.864              42.55602852               1021.344684               43.55602852               1392240040.864            0                         963                       2.0000000000E+000         0.0000000000E+000         1.8599762548E+000         1.9099325994E+000         4.6304728735E+002         4.7833221993E+002         2.0705436129E+000         2.5215113234E+000         
2014-02-12                21:20:41.776              42.55603907               1021.344938               43.55603907               1392240041.776            0                         963                       1.0000000000E+000         0.0000000000E+000         1.8599762548E+000         1.9099325994E+000         4.6305153058E+002         4.7833221993E+002         2.0705436129E+000         2.5215113234E+000         
2014-02-12                21:20:42.285              42.55604497               1021.345079               43.55604497               1392240042.285            0                         963                       3.0000000000E+000         0.0000000000E+000         1.8599762548E+000         1.9101827147E+000         4.6305153058E+002         4.7833892186E+002         2.0706817532E+000         2.5216700493E+000         
2014-02-12                21:20:43.753              42.55606196               1021.345487               43.55606196               1392240043.753            0                         963                       2.0000000000E+000         0.0000000000E+000         1.8602084913E+000         1.9101827147E+000         4.6305153058E+002         4.7833892186E+002         2.0706817532E+000         2.5216700493E+000         
2014-02-12                21:20:44.671              42.55607259               1021.345742               43.55607259               1392240044.672            0                         963                       1.0000000000E+000         0.0000000000E+000         1.8602084913E+000         1.9101827147E+000         4.6304936417E+002         4.7833892186E+002         2.0706817532E+000         2.5216700493E+000         
2014-02-12                21:20:45.187              42.55607856               1021.345886               43.55607856               1392240045.188            0                         963                       3.0000000000E+000         0.0000000000E+000         1.8602084913E+000         1.9104175274E+000         4.6304936417E+002         4.7833555812E+002         2.0702465206E+000         2.5211699545E+000         
2014-02-12                21:20:46.634              42.55609531               1021.346287               43.55609531               1392240046.635            0                         963                       2.0000000000E+000         0.0000000000E+000         1.8600580705E+000         1.9104175274E+000         4.6304936417E+002         4.7833555812E+002         2.0702465206E+000         2.5211699545E+000         
2014-02-12                21:20:47.562              42.55610605               1021.346545               43.55610605               1392240047.563            0                         963                       1.0000000000E+000         0.0000000000E+000         1.8600580705E+000         1.9104175274E+000         4.6299895382E+002         4.7833555812E+002         2.0702465206E+000         2.5211699545E+000         
2014-02-12                21:20:48.078              42.55611201               1021.346688               43.55611201               1392240048.078            0                         963                       3.0000000000E+000         0.0000000000E+000         1.8600580705E+000         1.9102711860E+000         4.6299895382E+002         4.7828596509E+002         2.0713366814E+000         2.5224225597E+000         
2014-02-12                21:20:49.507              42.55612856               1021.347086               43.55612856               1392240049.508            0                         963                       2.0000000000E+000         0.0000000000E+000         1.8601818666E+000         1.9102711860E+000         4.6299895382E+002         4.7828596509E+002         2.0713366814E+000         2.5224225597E+000         
2014-02-12                21:20:50.421              42.55613914               1021.347339               43.55613914               1392240050.422            0                         963                       1.0000000000E+000         0.0000000000E+000         1.8601818666E+000         1.9102711860E+000         4.6302617972E+002         4.7828596509E+002         2.0713366814E+000         2.5224225597E+000         
2014-02-12                21:20:50.931              42.55614505               1021.347481               43.55614505               1392240050.932            0                         963                       3.0000000000E+000         0.0000000000E+000         1.8601818666E+000         1.9103915620E+000         4.6302617972E+002         4.7831202840E+002         2.0697024891E+000         2.5205448307E+000         
2014-02-12                21:20:52.354              42.55616150               1021.347876               43.55616150               1392240052.354            0                         963                       2.0000000000E+000         0.0000000000E+000         1.8599606847E+000         1.9103915620E+000         4.6302617972E+002         4.7831202840E+002         2.0697024891E+000         2.5205448307E+000         
2014-02-12                21:20:53.272              42.55617213               1021.348131               43.55617213               1392240053.272            0                         963                       1.0000000000E+000         0.0000000000E+000         1.8599606847E+000         1.9103915620E+000         4.6298946862E+002         4.7831202840E+002         2.0697024891E+000         2.5205448307E+000         
2014-02-12                21:20:53.779              42.55617800               1021.348272               43.55617800               1392240053.779            0                         963                       3.0000000000E+000         0.0000000000E+000         1.8599606847E+000         1.9101417567E+000         4.6298946862E+002         4.7826719885E+002         2.0695138053E+000         2.5203280181E+000         
2014-02-12                21:20:55.252              42.55619505               1021.348681               43.55619505               1392240055.252            0                         963                       2.0000000000E+000         0.0000000000E+000         1.8599099150E+000         1.9101417567E+000         4.6298946862E+002         4.7826719885E+002         2.0695138053E+000         2.5203280181E+000         
2014-02-12                21:20:56.174              42.55620572               1021.348937               43.55620572               1392240056.174            0                         963                       1.0000000000E+000         0.0000000000E+000         1.8599099150E+000         1.9101417567E+000         4.6301427374E+002         4.7826719885E+002         2.0695138053E+000         2.5203280181E+000         
2014-02-12                21:20:56.680              42.55621159               1021.349078               43.55621159               1392240056.681            0                         963                       3.0000000000E+000         0.0000000000E+000         1.8599099150E+000         1.9100714960E+000         4.6301427374E+002         4.7828729724E+002         2.0682442719E+000         2.5188691684E+000         
2014-02-12                21:20:58.128              42.55622834               1021.349480               43.55622834               1392240058.129            0                         963                       2.0000000000E+000         0.0000000000E+000         1.8600169839E+000         1.9100714960E+000         4.6301427374E+002         4.7828729724E+002         2.0682442719E+000         2.5188691684E+000         
2014-02-12                21:20:59.055              42.55623906               1021.349738               43.55623906               1392240059.055            0                         963                       1.0000000000E+000         0.0000000000E+000         1.8600169839E+000         1.9100714960E+000         4.6303628829E+002         4.7828729724E+002         2.0682442719E+000         2.5188691684E+000         
2014-02-12                21:20:59.572              42.55624505               1021.349881               43.55624505               1392240059.572            0                         963                       3.0000000000E+000         0.0000000000E+000         1.8600169839E+000         1.9101401638E+000         4.6303628829E+002         4.7829744903E+002         2.0661913879E+000         2.5165099510E+000         
2014-02-12                21:21:01.010              42.55626170               1021.350281               43.55626170               1392240061.011            0                         963                       2.0000000000E+000         0.0000000000E+000         1.8601761736E+000         1.9101401638E+000         4.6303628829E+002         4.7829744903E+002         2.0661913879E+000         2.5165099510E+000         
2014-02-12                21:21:01.930              42.55627235               1021.350536               43.55627235               1392240061.931            0                         963                       1.0000000000E+000         0.0000000000E+000         1.8601761736E+000         1.9101401638E+000         4.6302031009E+002         4.7829744903E+002         2.0661913879E+000         2.5165099510E+000         
2014-02-12                21:21:02.448              42.55627834               1021.350680               43.55627834               1392240062.449            0                         963                       3.0000000000E+000         0.0000000000E+000         1.8601761736E+000         1.9102826790E+000         4.6302031009E+002         4.7827455298E+002         2.0665573414E+000         2.5169305307E+000         
2014-02-12                21:21:03.877              42.55629487               1021.351077               43.55629487               1392240063.877            0                         963                       2.0000000000E+000         0.0000000000E+000         1.8601727753E+000         1.9102826790E+000         4.6302031009E+002         4.7827455298E+002         2.0665573414E+000         2.5169305307E+000         
2014-02-12                21:21:04.795              42.55630550               1021.351332               43.55630550               1392240064.795            0                         963                       1.0000000000E+000         0.0000000000E+000         1.8601727753E+000         1.9102826790E+000         4.6300982274E+002         4.7827455298E+002         2.0665573414E+000         2.5169305307E+000         
2014-02-12                21:21:05.315              42.55631152               1021.351476               43.55631152               1392240065.315            0                         963                       3.0000000000E+000         0.0000000000E+000         1.8601727753E+000         1.9102417118E+000         4.6300982274E+002         4.7825229494E+002         2.0631758542E+000         2.5130439840E+000         
